2024-01-26 11:47:16.647643,247300000,14.261483333333333,40.84283666666667,0,320.1
2024-01-26 11:47:19.617155,247113010,14.115693333333333,40.82201833333333,0,360
2024-01-26 11:47:20.528639,247007400,14.117230000000001,40.824036666666665,0,0
2024-01-26 11:47:20.873322,247048900,14.100145,40.791893333333334,10.3,10.2
2024-01-26 11:47:25.556358,247097500,14.2557,40.8372,1.2,124
2024-01-26 11:47:25.966655,247047200,14.272333333333334,40.72385,14.4,7
2024-01-26 11:47:26.887896,247104200,14.223063333333332,40.82878,0,92.7
2024-01-26 11:47:34.729294,247052600,14.17115,40.780300000000004,9,81
2024-01-26 11:47:37.435086,247042900,13.9078,40.75077666666667,0,33
2024-01-26 11:47:37.435399,247131440,13.976766666666666,40.80381666666666,3.2,334.7
2024-01-26 11:47:38.971032,247080400,14.221051666666666,40.823663333333336,0,0
2024-01-26 11:47:39.790272,247070900,14.376078333333334,40.63037666666666,0,348.5
2024-01-26 11:47:43.067087,247070900,14.37608,40.63037666666666,0,354.4
2024-01-26 11:47:47.470921,247047700,14.087465,40.774833333333326,11.1,79.5
2024-01-26 11:47:50.951918,247058800,14.251196666666667,40.62919333333333,28.3,6
2024-01-26 11:47:51.975958,636022540,14.43723,40.731923333333334,0,120.9
2024-01-26 11:47:54.403004,247387800,14.270035,40.84134166666667,0,277.1
2024-01-26 11:47:54.740721,247170200,14.3521,40.57045,2.1,164
2024-01-26 11:47:55.559901,256649000,13.60523,40.612608333333334,10.9,288.8
2024-01-26 11:48:00.270331,247047300,14.026346666666665,40.766525,0,223.3
2024-01-26 11:48:01.063963,247112550,14.188346666666666,40.71875166666667,2.7,38.7
2024-01-26 11:48:04.264479,247444500,14.274415,40.842125,1.3,169
2024-01-26 11:48:05.595262,247069100,14.388884999999998,40.63534666666667,0,360
2024-01-26 11:48:08.974398,247048600,13.991616666666665,40.76891666666667,14.2,69
2024-01-26 11:48:12.763573,247047400,13.939171666666665,40.744209999999995,0,323.6
2024-01-26 11:48:12.763866,247058700,14.254573333333333,40.83701333333333,0,210.3
2024-01-26 11:48:13.275404,247390300,14.23458,40.55994666666666,9.2,99.9
2024-01-26 11:48:13.480287,255806056,14.288341666666668,40.838501666666666,0,290.5
2024-01-26 11:48:15.734193,247113220,14.274329999999999,40.62699666666666,0.3,286.7
2024-01-26 11:48:16.757136,247055800,14.376833333333334,40.63053333333333,0,288
2024-01-26 11:48:19.574265,247113010,14.115685000000001,40.822015,0,360
2024-01-26 11:48:21.058303,247048900,14.100755,40.794734999999996,10.4,8.5
2024-01-26 11:48:28.532919,255806251,14.273249999999999,40.84226666666667,0,343.5
2024-01-26 11:48:30.580929,247007400,14.117231666666667,40.824035,0,0
2024-01-26 11:48:31.502664,247047200,14.2735,40.72828333333334,14.4,8
2024-01-26 11:48:34.767847,247052600,14.174383333333333,40.78071666666666,9.1,81
2024-01-26 11:48:38.978233,247051300,14.264185,40.83428833333333,0,207.6
2024-01-26 11:48:38.978538,247080400,14.22105,40.823661666666666,0,0
2024-01-26 11:48:40.904894,247114150,13.977446666666667,40.79698333333333,3.2,344.4
2024-01-26 11:48:40.905213,247042900,13.907801666666668,40.750773333333335,0,33
2024-01-26 11:48:40.905580,247131440,13.97625,40.804766666666666,3.1,335.2
2024-01-26 11:48:40.906590,247131440,13.976183333333333,40.804899999999996,3.2,333.9
2024-01-26 11:48:44.405210,255806056,14.288341666666668,40.838501666666666,0,238.4
2024-01-26 11:48:47.477378,247047700,14.091479999999999,40.77543166666667,11.2,77.2
2024-01-26 11:48:47.478016,247265800,14.259783333333333,40.83716666666667,0,204
2024-01-26 11:48:54.338210,247058800,14.251816666666667,40.637458333333335,28.8,2.8
2024-01-26 11:48:54.372199,247300000,14.261483333333333,40.84283666666667,0,320.1
2024-01-26 11:48:54.735039,247170200,14.351633333333332,40.57005,2.2,235
2024-01-26 11:48:57.512489,247070900,14.376081666666666,40.630379999999995,0,335.3
2024-01-26 11:49:00.687002,247047300,14.026346666666665,40.766525,0,223.3
2024-01-26 11:49:01.403978,636022540,14.43722,40.73191,0,120.9
2024-01-26 11:49:03.963970,256649000,13.600106666666667,40.613908333333335,10.9,288
2024-01-26 11:49:04.168657,247052600,14.176016666666667,40.78096666666667,9.1,79
2024-01-26 11:49:05.397578,247097500,14.260516666666666,40.83611666666666,9.2,100
2024-01-26 11:49:05.486329,247104200,14.223063333333332,40.82877333333333,0,92.5
2024-01-26 11:49:08.162220,247069100,14.388918333333333,40.63536333333333,0.2,360
2024-01-26 11:49:08.879149,247061200,13.939348333333333,40.74406666666666,0,276
2024-01-26 11:49:10.005638,247048600,13.994666666666665,40.76969999999999,14.2,72
2024-01-26 11:49:12.975224,247058700,14.254574999999999,40.83700666666667,0,210.3
2024-01-26 11:49:13.070248,247057100,14.261833333333334,40.84083333333333,0.1,307
2024-01-26 11:49:13.487009,255806056,14.288341666666668,40.838501666666666,0,35
2024-01-26 11:49:15.432872,247113220,14.274235000000001,40.62705833333334,0.3,314.8
2024-01-26 11:49:17.023421,247378700,14.257546666666666,40.82032,0,338
2024-01-26 11:49:17.025356,247112500,14.272983333333334,40.782133333333334,27,183
2024-01-26 11:49:18.811879,247112500,14.272983333333334,40.782133333333334,27,183
2024-01-26 11:49:22.703389,247047400,13.939178333333333,40.744209999999995,0,21.8
2024-01-26 11:49:22.703980,210281000,14.268498333333334,40.84377666666667,0,187.5
2024-01-26 11:49:24.239642,247222800,13.90808,40.751648333333335,0,0
2024-01-26 11:49:28.437485,247055800,14.376833333333334,40.63053333333333,0,288
2024-01-26 11:49:30.690406,247048900,14.101401666666668,40.797974999999994,10.4,8.5
2024-01-26 11:49:33.455548,247047200,14.274283333333333,40.732366666666664,14.4,8
2024-01-26 11:49:33.455842,247387800,14.270008333333333,40.841343333333334,0,277.1
2024-01-26 11:49:34.479848,247444500,14.274526666666667,40.84026666666667,5.1,199.4
2024-01-26 11:49:34.480251,247052600,14.17765,40.78123333333333,9.1,78
2024-01-26 11:49:38.873909,247080400,14.22105,40.823661666666666,0,0
2024-01-26 11:49:38.960870,247100690,13.760463333333332,40.96784,3.4,128.6
2024-01-26 11:49:46.972374,247114150,13.977076666666667,40.798210000000005,3.5,343.4
2024-01-26 11:49:48.668570,247051300,14.264193333333333,40.83428166666667,0,207.6
2024-01-26 11:49:54.447926,247058800,14.252003333333333,40.645356666666665,28.9,1.6
2024-01-26 11:49:54.448165,247170200,14.3508,40.56956666666667,3,232
