2024-01-26 12:24:32.49039+01,247300000,14.280102,40.739870,21.900000,178.600000
2024-01-26 12:25:32.581101+01,247300000,14.280283,40.733803,21.700000,178.300000
2024-01-26 12:26:32.587977+01,247300000,14.280518,40.727703,22.100000,179.000000
2024-01-26 12:27:36.384015+01,247300000,14.280785,40.721000,22.000000,179.000000
2024-01-26 12:28:50.726958+01,247300000,14.281135,40.713533,22.200000,177.500000
2024-01-26 12:29:19.554011+01,247300000,14.281233,40.710467,22.200000,178.300000
2024-01-26 12:29:54.518093+01,247300000,14.281367,40.706783,22.100000,178.500000
2024-01-26 12:30:54.529833+01,247300000,14.281633,40.700600,21.700000,178.500000
2024-01-26 12:31:54.536776+01,247300000,14.281850,40.694467,22.200000,177.800000
2024-01-26 12:32:58.742315+01,247300000,14.282002,40.688337,22.200000,179.300000
2024-01-26 12:34:00.695201+01,247300000,14.282283,40.681617,22.000000,177.800000
2024-01-26 12:35:00.805954+01,247300000,14.282450,40.675453,22.100000,178.300000
2024-01-26 12:35:12.683224+01,247300000,14.282500,40.674200,22.200000,178.300000
2024-01-26 12:36:02.162442+01,247300000,14.282667,40.669237,22.200000,178.000000
2024-01-26 12:37:06.243125+01,247300000,14.282883,40.662567,22.000000,178.200000
2024-01-26 12:38:06.257645+01,247300000,14.283118,40.656433,21.900000,177.600000
2024-01-26 12:39:06.26458+01,247300000,14.283367,40.650320,21.900000,178.800000
2024-01-26 12:39:19.674559+01,247300000,14.283333,40.649000,22.100000,182.300000
2024-01-26 12:40:06.272826+01,247300000,14.282650,40.644237,21.900000,186.700000
2024-01-26 12:41:06.278731+01,247300000,14.281568,40.638120,22.200000,187.800000
2024-01-26 12:42:13.65614+01,247300000,14.280483,40.631317,21.600000,187.000000
2024-01-26 12:43:13.661144+01,247300000,14.279550,40.625320,21.700000,186.800000
2024-01-26 12:44:30.468474+01,247300000,14.278400,40.617567,21.500000,186.000000
2024-01-26 12:45:33.132046+01,247300000,14.277433,40.611650,21.400000,187.500000
2024-01-26 12:46:49.728068+01,247300000,14.276250,40.603953,21.700000,185.500000
2024-01-26 12:47:49.734365+01,247300000,14.275152,40.597950,21.700000,188.800000
2024-01-26 12:48:54.554339+01,247300000,14.272900,40.591550,21.700000,197.700000
2024-01-26 12:49:54.85507+01,247300000,14.270583,40.585887,21.700000,197.500000
2024-01-26 12:50:54.709504+01,247300000,14.267935,40.580117,21.900000,202.100000
2024-01-26 12:51:54.677866+01,247300000,14.264183,40.574717,21.900000,209.000000
2024-01-26 12:52:55.094382+01,247300000,14.260367,40.569403,21.900000,210.600000
2024-01-26 12:54:31.45413+01,247300000,14.252367,40.562183,17.700000,233.600000
2024-01-26 12:54:48.759576+01,247300000,14.251133,40.561533,15.000000,235.600000
2024-01-26 12:56:26.654441+01,247300000,14.246867,40.559250,4.100000,225.100000
2024-01-26 12:56:30.545979+01,247300000,14.246800,40.559200,4.000000,224.400000
2024-01-26 12:58:49.606463+01,247300000,14.242083,40.557000,11.100000,248.400000
2024-01-26 12:58:52.371226+01,247300000,14.241850,40.556950,10.300000,250.500000
2024-01-26 13:00:02.877964+01,247300000,14.240667,40.557087,0.900000,356.000000
2024-01-26 13:01:39.695667+01,247300000,14.240550,40.556417,0.300000,159.700000
2024-01-26 13:24:32.594594+01,247300000,14.240533,40.556387,0.000000,159.300000
2024-01-26 13:40:02.97887+01,247300000,14.241733,40.557150,6.600000,74.900000
2024-01-26 13:40:02.980822+01,247300000,14.241917,40.557183,7.000000,76.000000
2024-01-26 13:41:42.7504+01,247300000,14.249033,40.562517,21.100000,38.000000
2024-01-26 13:42:42.962284+01,247300000,14.253733,40.567183,21.200000,37.000000
2024-01-26 13:44:30.585801+01,247300000,14.262100,40.575717,21.200000,35.800000
2024-01-26 13:45:32.437638+01,247300000,14.266783,40.580417,21.100000,37.700000
2024-01-26 13:45:48.513092+01,247300000,14.267717,40.581370,21.500000,36.900000
2024-01-26 13:46:50.466218+01,247300000,14.272917,40.586633,21.400000,37.300000
2024-01-26 13:48:02.965817+01,247300000,14.278567,40.592350,21.600000,37.000000
2024-01-26 13:49:08.502673+01,247300000,14.283317,40.597817,21.700000,28.100000
2024-01-26 13:49:19.563547+01,247300000,14.283967,40.598920,21.200000,23.600000
2024-01-26 13:50:24.791472+01,247300000,14.289083,40.604150,21.500000,38.900000
2024-01-26 13:51:24.939496+01,247300000,14.293950,40.608803,21.100000,37.500000
2024-01-26 13:52:25.112819+01,247300000,14.298700,40.613550,21.000000,39.000000
2024-01-26 13:53:25.018454+01,247300000,14.303518,40.618233,21.900000,37.400000
2024-01-26 13:54:31.1687+01,247300000,14.308783,40.623450,21.500000,37.500000
2024-01-26 13:55:31.115702+01,247300000,14.313717,40.628100,20.900000,42.300000
2024-01-26 13:56:32.719735+01,247300000,14.319235,40.632267,21.200000,46.500000
2024-01-26 13:57:31.088121+01,247300000,14.325068,40.636300,21.100000,51.500000
2024-01-26 13:57:36.105442+01,247300000,14.325600,40.636570,21.100000,55.800000
2024-01-26 13:58:37.648622+01,247300000,14.332483,40.639520,21.900000,60.200000
2024-01-26 13:59:49.124707+01,247300000,14.341067,40.642733,21.200000,67.100000
2024-01-26 14:00:54.374675+01,247300000,14.349233,40.644633,21.400000,77.000000
2024-01-26 14:01:54.413964+01,247300000,14.357050,40.645333,21.600000,83.800000
2024-01-26 14:02:02.655861+01,247300000,14.358100,40.645333,21.700000,90.900000
2024-01-26 14:02:55.188605+01,247300000,14.364767,40.644683,21.200000,102.000000
2024-01-26 14:03:14.546644+01,247300000,14.367017,40.644237,21.200000,108.600000
2024-01-26 14:04:02.875128+01,247300000,14.372550,40.642153,21.000000,123.900000
2024-01-26 14:04:16.586593+01,247300000,14.374083,40.641103,21.200000,136.200000
2024-01-26 11:47:19.617155+01,247113010,14.115693,40.822018,0.000000,360.000000
2024-01-26 11:48:19.574265+01,247113010,14.115685,40.822015,0.000000,360.000000
2024-01-26 11:50:39.094232+01,247113010,14.115717,40.822020,0.000000,360.000000
2024-01-26 11:52:39.108336+01,247113010,14.115738,40.822010,0.000000,360.000000
2024-01-26 11:54:17.82307+01,247113010,14.115723,40.822007,0.000000,360.000000
2024-01-26 11:55:18.137388+01,247113010,14.115748,40.821990,0.000000,360.000000
2024-01-26 11:56:17.734641+01,247113010,14.115728,40.822000,0.000000,360.000000
2024-01-26 11:57:18.151251+01,247113010,14.115730,40.822002,0.000000,360.000000
2024-01-26 11:58:17.750984+01,247113010,14.115725,40.822023,0.000000,360.000000
2024-01-26 12:00:59.337406+01,247113010,14.115717,40.822032,0.000000,360.000000
2024-01-26 12:02:37.847673+01,247113010,14.115700,40.822043,0.100000,360.000000
2024-01-26 12:04:39.164784+01,247113010,14.115727,40.822020,0.000000,360.000000
2024-01-26 12:07:19.655793+01,247113010,14.115715,40.822033,0.000000,360.000000
2024-01-26 12:10:58.69112+01,247113010,14.115728,40.822017,0.000000,360.000000
2024-01-26 12:11:58.697766+01,247113010,14.115720,40.822032,0.000000,360.000000
2024-01-26 12:15:18.788878+01,247113010,14.115733,40.822045,0.000000,360.000000
2024-01-26 12:18:59.463432+01,247113010,14.115728,40.822012,0.000000,360.000000
2024-01-26 12:19:59.470266+01,247113010,14.115722,40.821987,0.000000,360.000000
2024-01-26 12:20:59.375463+01,247113010,14.115737,40.821990,0.100000,360.000000
2024-01-26 12:22:40.547019+01,247113010,14.115725,40.822000,0.000000,360.000000
2024-01-26 12:25:45.165969+01,247113010,14.115708,40.822018,0.000000,360.000000
2024-01-26 12:28:00.243494+01,247113010,14.115732,40.822000,0.000000,360.000000
2024-01-26 12:29:59.950463+01,247113010,14.115743,40.822000,0.000000,360.000000
2024-01-26 12:37:19.251459+01,247113010,14.115725,40.822005,0.000000,360.000000
2024-01-26 12:38:19.668418+01,247113010,14.115727,40.821990,0.000000,360.000000
2024-01-26 12:43:40.10985+01,247113010,14.115722,40.822015,0.000000,360.000000
2024-01-26 12:49:18.721509+01,247113010,14.115718,40.822005,0.000000,360.000000
2024-01-26 12:51:59.310186+01,247113010,14.115758,40.822028,0.000000,360.000000
2024-01-26 12:54:38.007242+01,247113010,14.115753,40.821997,0.000000,360.000000
2024-01-26 12:55:38.116616+01,247113010,14.115735,40.822020,0.000000,360.000000
2024-01-26 13:04:39.384796+01,247113010,14.115193,40.822115,4.200000,275.400000
2024-01-26 13:05:40.1906+01,247113010,14.113185,40.822760,6.300000,295.900000
2024-01-26 13:07:19.6706+01,247113010,14.109783,40.823927,5.800000,280.600000
2024-01-26 13:14:38.669865+01,247113010,14.099367,40.816458,6.000000,260.300000
2024-01-26 13:21:28.784153+01,247113010,14.084220,40.816068,6.000000,271.600000
2024-01-26 13:22:28.791203+01,247113010,14.082005,40.816075,6.100000,270.100000
2024-01-26 13:23:40.165004+01,247113010,14.080220,40.816127,2.600000,271.200000
2024-01-26 13:25:08.639963+01,247113010,14.078267,40.816517,4.600000,307.900000
2024-01-26 13:25:19.699646+01,247113010,14.078175,40.816768,4.500000,328.100000
2024-01-26 13:26:19.156267+01,247113010,14.078257,40.818083,5.400000,27.300000
2024-01-26 13:28:19.62009+01,247113010,14.082883,40.815462,9.100000,117.000000
2024-01-26 13:34:37.785807+01,247113010,14.092665,40.810645,4.500000,135.400000
2024-01-26 13:36:19.981978+01,247113010,14.094233,40.808748,4.700000,147.600000
2024-01-26 13:38:19.484177+01,247113010,14.096153,40.806498,4.800000,146.500000
2024-01-26 13:42:59.148802+01,247113010,14.100628,40.801238,4.900000,147.300000
2024-01-26 13:43:38.771948+01,247113010,14.100988,40.800378,4.800000,162.100000
2024-01-26 13:45:40.150143+01,247113010,14.101817,40.797737,4.900000,166.200000
2024-01-26 13:47:19.650799+01,247113010,14.102523,40.795550,4.800000,166.300000
2024-01-26 13:51:59.410452+01,247113010,14.104458,40.789505,5.000000,166.400000
2024-01-26 13:53:38.839331+01,247113010,14.105137,40.787388,4.900000,167.400000
2024-01-26 13:54:38.65588+01,247113010,14.105705,40.786293,3.900000,149.400000
2024-01-26 13:55:39.880742+01,247113010,14.107618,40.786250,5.800000,95.300000
2024-01-26 13:57:18.492639+01,247113010,14.111143,40.785683,6.000000,100.700000
2024-01-26 13:58:19.626013+01,247113010,14.113285,40.785482,6.400000,89.800000
2024-01-26 13:59:48.100738+01,247113010,14.116623,40.785582,5.000000,82.100000
2024-01-26 14:00:59.986464+01,247113010,14.118795,40.785783,4.500000,83.400000
2024-01-26 14:02:00.829485+01,247113010,14.118865,40.786827,4.900000,356.400000
2024-01-26 14:03:11.675326+01,247113010,14.118315,40.788602,5.800000,346.800000
2024-01-26 11:47:20.528639+01,247007400,14.117230,40.824037,0.000000,0.000000
2024-01-26 11:48:30.580929+01,247007400,14.117232,40.824035,0.000000,0.000000
2024-01-26 11:51:01.213005+01,247007400,14.117232,40.824038,0.000000,0.000000
2024-01-26 11:52:12.382057+01,247007400,14.117232,40.824040,0.000000,0.000000
2024-01-26 11:53:12.388179+01,247007400,14.117233,40.824040,0.000000,0.000000
2024-01-26 11:54:21.099852+01,247007400,14.117233,40.824042,0.000000,0.000000
2024-01-26 11:54:50.79606+01,247007400,14.117233,40.824043,0.000000,0.000000
2024-01-26 12:06:20.869865+01,247007400,14.111825,40.824195,10.200000,266.900000
2024-01-26 12:07:20.784517+01,247007400,14.108128,40.823640,10.000000,233.900000
2024-01-26 12:08:20.891626+01,247007400,14.105867,40.821437,10.400000,212.300000
2024-01-26 12:10:01.141583+01,247007400,14.103280,40.816878,10.900000,191.900000
2024-01-26 12:11:10.774716+01,247007400,14.102778,40.813405,11.100000,182.300000
2024-01-26 12:12:10.576154+01,247007400,14.102413,40.810300,11.200000,185.800000
2024-01-26 12:13:40.176915+01,247007400,14.101522,40.805620,11.400000,192.500000
2024-01-26 12:14:40.38884+01,247007400,14.100865,40.802503,11.200000,186.500000
2024-01-26 12:15:50.719139+01,247007400,14.100377,40.798908,11.200000,185.200000
2024-01-26 12:17:21.056058+01,247007400,14.099677,40.794247,11.200000,185.600000
2024-01-26 12:18:20.75633+01,247007400,14.099278,40.791125,11.300000,187.700000
2024-01-26 12:19:31.412132+01,247007400,14.098567,40.787415,11.500000,184.600000
2024-01-26 12:20:31.419424+01,247007400,14.098500,40.784243,11.200000,178.600000
2024-01-26 12:21:31.426248+01,247007400,14.098825,40.781122,11.300000,175.000000
2024-01-26 12:22:41.541479+01,247007400,14.097303,40.778040,10.200000,230.900000
2024-01-26 12:23:41.373458+01,247007400,14.093712,40.776933,10.800000,253.700000
2024-01-26 12:24:51.006135+01,247007400,14.089152,40.776143,11.000000,268.400000
2024-01-26 12:25:09.746254+01,247007400,14.087858,40.776172,11.200000,271.300000
2024-01-26 12:26:21.630729+01,247007400,14.082913,40.776420,11.600000,271.200000
2024-01-26 12:27:32.696517+01,247007400,14.078112,40.776388,11.700000,272.600000
2024-01-26 12:28:32.601824+01,247007400,14.073915,40.776418,11.500000,272.000000
2024-01-26 12:29:32.916091+01,247007400,14.069688,40.776480,11.400000,269.500000
2024-01-26 12:31:00.571564+01,247007400,14.063435,40.776527,11.300000,270.900000
2024-01-26 12:32:01.165123+01,247007400,14.059265,40.776633,11.400000,270.600000
2024-01-26 12:33:41.036166+01,247007400,14.052350,40.776725,11.300000,269.000000
2024-01-26 12:34:42.371889+01,247007400,14.048227,40.776595,11.200000,271.000000
2024-01-26 12:35:50.982112+01,247007400,14.043438,40.776555,11.300000,268.700000
2024-01-26 12:36:40.920474+01,247007400,14.040620,40.776707,11.400000,278.500000
2024-01-26 12:37:23.655015+01,247007400,14.037162,40.777125,11.400000,278.100000
2024-01-26 12:38:32.366709+01,247007400,14.032323,40.777225,11.300000,270.100000
2024-01-26 12:40:01.659074+01,247007400,14.026088,40.776880,11.400000,263.200000
2024-01-26 12:41:10.884004+01,247007400,14.021315,40.776372,11.500000,260.600000
2024-01-26 12:42:10.890492+01,247007400,14.017143,40.775875,11.500000,261.200000
2024-01-26 12:42:41.499825+01,247007400,14.014995,40.775648,11.500000,263.000000
2024-01-26 12:43:10.590342+01,247007400,14.012988,40.775483,11.500000,265.700000
2024-01-26 12:44:20.967118+01,247007400,14.008117,40.775200,11.400000,262.100000
2024-01-26 12:45:20.821734+01,247007400,14.004048,40.774655,11.400000,259.600000
2024-01-26 12:46:21.354315+01,247007400,13.999908,40.774178,11.500000,261.500000
2024-01-26 12:47:50.963388+01,247007400,13.993747,40.773327,11.400000,257.800000
2024-01-26 12:48:30.792545+01,247007400,13.991027,40.772902,11.300000,256.800000
2024-01-26 12:48:50.970538+01,247007400,13.989680,40.772635,11.300000,255.300000
2024-01-26 12:50:01.729012+01,247007400,13.984888,40.771858,11.400000,257.500000
2024-01-26 12:51:12.079196+01,247007400,13.980165,40.770962,11.500000,254.900000
2024-01-26 12:52:12.189712+01,247007400,13.976073,40.770208,11.500000,257.700000
2024-01-26 12:53:11.376247+01,247007400,13.971945,40.769560,11.600000,257.500000
2024-01-26 12:54:11.280738+01,247007400,13.967838,40.768857,11.600000,255.900000
2024-01-26 12:54:40.464986+01,247007400,13.965848,40.768498,11.500000,257.300000
2024-01-26 12:55:11.287622+01,247007400,13.963718,40.768103,11.400000,256.300000
2024-01-26 12:56:20.305663+01,247007400,13.959020,40.767315,11.400000,253.500000
2024-01-26 12:57:21.33666+01,247007400,13.955550,40.766623,11.500000,258.800000
2024-01-26 12:58:29.12694+01,247007400,13.951470,40.765958,11.400000,254.400000
2024-01-26 12:59:30.464462+01,247007400,13.946095,40.764962,11.500000,256.800000
2024-01-26 13:00:30.472317+01,247007400,13.942013,40.764220,11.400000,252.900000
2024-01-26 13:01:00.373161+01,247007400,13.940123,40.763668,11.200000,245.400000
2024-01-26 13:02:00.278701+01,247007400,13.936338,40.762537,11.300000,250.000000
2024-01-26 13:03:11.550385+01,247007400,13.931708,40.761180,11.400000,249.600000
2024-01-26 13:04:11.763002+01,247007400,13.927888,40.759958,11.300000,248.100000
2024-01-26 13:05:20.785059+01,247007400,13.923487,40.758538,11.400000,243.300000
2024-01-26 13:06:20.789867+01,247007400,13.919790,40.757082,11.400000,242.900000
2024-01-26 13:06:41.270345+01,247007400,13.918603,40.756548,11.300000,239.000000
2024-01-26 13:07:20.393039+01,247007400,13.916832,40.755692,11.200000,234.400000
2024-01-26 13:08:26.027623+01,247007400,13.913517,40.753355,10.800000,223.100000
2024-01-26 13:09:30.642856+01,247007400,13.910593,40.752022,7.600000,251.500000
2024-01-26 13:10:31.05994+01,247007400,13.908578,40.751058,4.400000,207.200000
2024-01-26 13:12:06.396096+01,247007400,13.908453,40.750780,2.100000,312.400000
2024-01-26 13:13:11.523642+01,247007400,13.908042,40.750997,0.000000,0.000000
2024-01-26 13:15:01.502527+01,247007400,13.908015,40.750987,0.000000,0.000000
2024-01-26 13:16:25.005769+01,247007400,13.908000,40.750982,0.000000,0.000000
2024-01-26 13:17:33.056755+01,247007400,13.908000,40.750980,0.000000,0.000000
2024-01-26 13:18:50.882144+01,247007400,13.908002,40.750978,0.000000,0.000000
2024-01-26 13:18:50.979253+01,247007400,13.908000,40.750978,0.000000,0.000000
2024-01-26 13:19:50.37742+01,247007400,13.907998,40.750975,0.000000,0.000000
2024-01-26 13:20:51.510917+01,247007400,13.907998,40.750972,0.000000,0.000000
2024-01-26 13:21:52.439615+01,247007400,13.907998,40.750970,0.000000,0.000000
2024-01-26 13:23:01.457489+01,247007400,13.907998,40.750968,0.000000,0.000000
2024-01-26 13:24:10.238382+01,247007400,13.907995,40.750970,0.000000,0.000000
2024-01-26 13:25:00.961214+01,247007400,13.907993,40.750972,0.000000,0.000000
2024-01-26 13:25:21.035536+01,247007400,13.907993,40.750972,0.000000,0.000000
2024-01-26 13:26:41.724153+01,247007400,13.907990,40.750972,0.000000,0.000000
2024-01-26 13:27:51.872617+01,247007400,13.907988,40.750972,0.000000,0.000000
2024-01-26 13:29:02.985927+01,247007400,13.907990,40.750972,0.000000,0.000000
2024-01-26 13:30:19.633183+01,247007400,13.907990,40.750973,0.000000,0.000000
2024-01-26 13:30:48.43677+01,247007400,13.907990,40.750973,0.000000,0.000000
2024-01-26 13:31:25.062388+01,247007400,13.907990,40.750975,0.000000,0.000000
2024-01-26 13:32:50.981241+01,247007400,13.907988,40.750973,0.000000,0.000000
2024-01-26 13:34:10.54539+01,247007400,13.907987,40.750972,0.000000,0.000000
2024-01-26 13:35:30.932049+01,247007400,13.907985,40.750973,0.000000,0.000000
2024-01-26 13:41:54.936176+01,247007400,13.907980,40.750962,0.000000,0.000000
2024-01-26 13:42:59.148144+01,247007400,13.907980,40.750962,0.000000,0.000000
2024-01-26 13:42:59.148603+01,247007400,13.908003,40.751005,0.500000,29.400000
2024-01-26 13:44:01.402079+01,247007400,13.908392,40.751222,3.400000,63.800000
2024-01-26 13:45:25.064437+01,247007400,13.911897,40.752277,8.600000,68.500000
2024-01-26 13:45:44.826792+01,247007400,13.913455,40.752810,9.600000,64.900000
2024-01-26 13:46:50.875669+01,247007400,13.917100,40.754408,10.200000,55.700000
2024-01-26 13:48:01.839761+01,247007400,13.919865,40.755687,10.400000,61.700000
2024-01-26 13:48:50.992427+01,247007400,13.923948,40.757322,11.200000,63.700000
2024-01-26 13:49:26.729982+01,247007400,13.925192,40.757763,11.300000,66.600000
2024-01-26 13:50:30.32543+01,247007400,13.929010,40.758972,11.300000,67.500000
2024-01-26 13:51:30.917848+01,247007400,13.934095,40.760577,11.400000,68.000000
2024-01-26 13:52:30.867538+01,247007400,13.937987,40.761713,11.400000,68.300000
2024-01-26 13:53:34.028792+01,247007400,13.941853,40.762915,11.500000,65.700000
2024-01-26 13:54:33.729662+01,247007400,13.945727,40.764150,11.400000,68.100000
2024-01-26 13:54:51.034709+01,247007400,13.946298,40.764338,11.400000,67.700000
2024-01-26 13:55:35.891149+01,247007400,13.949497,40.765350,11.400000,69.000000
2024-01-26 13:56:41.214359+01,247007400,13.953983,40.766678,11.400000,66.300000
2024-01-26 13:57:52.717975+01,247007400,13.958492,40.768018,11.300000,71.100000
2024-01-26 13:58:56.082522+01,247007400,13.962398,40.769187,11.300000,68.800000
2024-01-26 14:00:01.822527+01,247007400,13.966992,40.770487,11.300000,68.700000
2024-01-26 14:01:30.501896+01,247007400,13.972725,40.771912,11.200000,72.900000
2024-01-26 14:02:30.509264+01,247007400,13.976773,40.772688,11.300000,77.100000
2024-01-26 14:03:56.014135+01,247007400,13.982113,40.773720,11.100000,76.500000
2024-01-26 11:47:20.873322+01,247048900,14.100145,40.791893,10.300000,10.200000
2024-01-26 11:48:21.058303+01,247048900,14.100755,40.794735,10.400000,8.500000
2024-01-26 11:49:30.690406+01,247048900,14.101402,40.797975,10.400000,8.500000
2024-01-26 11:50:30.697553+01,247048900,14.101898,40.800833,10.400000,7.300000
2024-01-26 11:51:00.804056+01,247048900,14.102220,40.802345,10.300000,9.300000
2024-01-26 11:51:40.739901+01,247048900,14.102708,40.804178,10.300000,11.600000
2024-01-26 11:52:40.785372+01,247048900,14.103442,40.807023,10.400000,11.200000
2024-01-26 11:53:40.958631+01,247048900,14.104222,40.809843,10.300000,12.300000
2024-01-26 11:54:40.76125+01,247048900,14.105000,40.812673,10.400000,11.600000
2024-01-26 11:55:50.086485+01,247048900,14.105902,40.815975,10.300000,11.400000
2024-01-26 11:57:20.71123+01,247048900,14.106992,40.820225,10.400000,12.000000
2024-01-26 11:58:20.615818+01,247048900,14.108428,40.822733,9.800000,37.700000
2024-01-26 11:59:30.86303+01,247048900,14.112240,40.823995,9.900000,79.100000
2024-01-26 12:00:30.88275+01,247048900,14.115372,40.824233,7.500000,83.800000
2024-01-26 12:04:40.730276+01,247048900,14.117425,40.824302,0.000000,33.900000
2024-01-26 12:08:19.969951+01,247048900,14.117418,40.824325,0.000000,333.800000
2024-01-26 12:11:40.675211+01,247048900,14.117425,40.824330,0.000000,347.000000
2024-01-26 12:23:40.242892+01,247048900,14.117407,40.824342,0.000000,337.300000
2024-01-26 12:28:20.825866+01,247048900,14.117450,40.824278,0.000000,25.200000
2024-01-26 12:31:41.432074+01,247048900,14.117418,40.824282,0.000000,6.400000
2024-01-26 12:35:40.331652+01,247048900,14.117437,40.824313,0.000000,21.500000
2024-01-26 12:38:20.027978+01,247048900,14.117425,40.824330,0.000000,18.700000
2024-01-26 12:41:00.026956+01,247048900,14.117407,40.824322,0.000000,17.300000
2024-01-26 12:42:41.499656+01,247048900,14.117417,40.824325,0.200000,357.100000
2024-01-26 12:44:20.735249+01,247048900,14.117425,40.824360,0.000000,39.300000
2024-01-26 12:47:19.628641+01,247048900,14.115433,40.824013,4.300000,239.200000
2024-01-26 12:48:19.533259+01,247048900,14.114847,40.824178,4.000000,311.700000
2024-01-26 12:49:29.575288+01,247048900,14.111240,40.824053,9.900000,263.600000
2024-01-26 12:51:29.282406+01,247048900,14.107350,40.820137,10.100000,191.900000
2024-01-26 12:52:41.168826+01,247048900,14.106498,40.816783,10.200000,191.700000
2024-01-26 12:53:41.27846+01,247048900,14.105665,40.814013,10.200000,193.700000
2024-01-26 12:54:41.181895+01,247048900,14.104717,40.811247,10.200000,194.700000
2024-01-26 12:55:41.393638+01,247048900,14.103783,40.808485,10.200000,194.200000
2024-01-26 12:57:20.620271+01,247048900,14.102393,40.803893,10.200000,190.600000
2024-01-26 12:58:20.831826+01,247048900,14.101795,40.801090,10.100000,190.100000
2024-01-26 12:59:20.627676+01,247048900,14.101433,40.798265,10.200000,184.400000
2024-01-26 13:01:00.782588+01,247048900,14.100838,40.793520,10.200000,183.900000
2024-01-26 13:02:00.870272+01,247048900,14.100550,40.790698,10.100000,186.700000
2024-01-26 13:02:10.928491+01,247048900,14.100463,40.790230,10.100000,187.500000
2024-01-26 13:03:10.526934+01,247048900,14.099855,40.787422,10.200000,190.200000
2024-01-26 13:04:10.943859+01,247048900,14.099115,40.784655,10.100000,192.800000
2024-01-26 13:05:41.262276+01,247048900,14.097467,40.780547,10.100000,200.200000
2024-01-26 13:07:19.363716+01,247048900,14.093767,40.776995,10.100000,232.100000
2024-01-26 13:08:19.678716+01,247048900,14.090265,40.775995,10.100000,258.700000
2024-01-26 13:09:19.993468+01,247048900,14.086513,40.775697,10.300000,264.600000
2024-01-26 13:10:30.035761+01,247048900,14.082098,40.775385,10.200000,265.300000
2024-01-26 13:11:30.14541+01,247048900,14.078305,40.775142,10.300000,265.400000
2024-01-26 13:12:41.007132+01,247048900,14.073890,40.774817,10.300000,264.300000
2024-01-26 13:14:10.81403+01,247048900,14.068192,40.774437,10.400000,264.900000
2024-01-26 13:15:10.922889+01,247048900,14.064395,40.774178,10.300000,265.600000
2024-01-26 13:16:19.941792+01,247048900,14.059943,40.773853,10.400000,264.300000
2024-01-26 13:17:20.257437+01,247048900,14.056133,40.773570,10.400000,265.400000
2024-01-26 13:18:31.016133+01,247048900,14.051635,40.773198,10.400000,264.400000
2024-01-26 13:19:31.125047+01,247048900,14.047845,40.772800,10.400000,261.700000
2024-01-26 13:21:29.705734+01,247048900,14.040515,40.771653,10.400000,259.500000
2024-01-26 13:22:30.532093+01,247048900,14.036743,40.770993,10.300000,256.400000
